run_id,name,gender,race,eviction,credit_scores,query_response_raw,query_response
430,Brad Andersen,Man,Anglo,gone to eviction court but their case was dismissed,None-control,,
431,Brad Andersen,Man,Anglo,gone to eviction court but their case was dismissed,None-control,,
432,Brad Andersen,Man,Anglo,None-control,500,,
433,Brad Andersen,Man,Anglo,None-control,500,,
434,Brad Andersen,Man,Anglo,None-control,500,,
435,Brad Andersen,Man,Anglo,None-control,600,,
436,Brad Andersen,Man,Anglo,None-control,600,,
437,Brad Andersen,Man,Anglo,None-control,600,,
438,Brad Andersen,Man,Anglo,None-control,650,,
439,Brad Andersen,Man,Anglo,None-control,650,,
440,Brad Andersen,Man,Anglo,None-control,650,,
441,Brad Andersen,Man,Anglo,None-control,750,,
442,Brad Andersen,Man,Anglo,None-control,750,,
443,Brad Andersen,Man,Anglo,None-control,750,,
444,Brad Andersen,Man,Anglo,None-control,850,,
445,Brad Andersen,Man,Anglo,None-control,850,,
446,Brad Andersen,Man,Anglo,None-control,850,,
447,Brad Andersen,Man,Anglo,None-control,None-control,,
448,Brad Andersen,Man,Anglo,None-control,None-control,,
449,Brad Andersen,Man,Anglo,None-control,None-control,,
450,Brad Becker,Man,Anglo,no record of eviction,500,,
451,Brad Becker,Man,Anglo,no record of eviction,500,,
452,Brad Becker,Man,Anglo,no record of eviction,500,,
453,Brad Becker,Man,Anglo,no record of eviction,600,,
454,Brad Becker,Man,Anglo,no record of eviction,600,,
455,Brad Becker,Man,Anglo,no record of eviction,600,,
456,Brad Becker,Man,Anglo,no record of eviction,650,,
457,Brad Becker,Man,Anglo,no record of eviction,650,,
458,Brad Becker,Man,Anglo,no record of eviction,650,,
459,Brad Becker,Man,Anglo,no record of eviction,750,,
460,Brad Becker,Man,Anglo,no record of eviction,750,,
461,Brad Becker,Man,Anglo,no record of eviction,750,,
462,Brad Becker,Man,Anglo,no record of eviction,850,,
463,Brad Becker,Man,Anglo,no record of eviction,850,,
464,Brad Becker,Man,Anglo,no record of eviction,850,,
465,Brad Becker,Man,Anglo,no record of eviction,None-control,,
466,Brad Becker,Man,Anglo,no record of eviction,None-control,,
467,Brad Becker,Man,Anglo,no record of eviction,None-control,,
468,Brad Becker,Man,Anglo,previously been evicted,500,,
469,Brad Becker,Man,Anglo,previously been evicted,500,,
470,Brad Becker,Man,Anglo,previously been evicted,500,,
471,Brad Becker,Man,Anglo,previously been evicted,600,,
472,Brad Becker,Man,Anglo,previously been evicted,600,,
473,Brad Becker,Man,Anglo,previously been evicted,600,,
474,Brad Becker,Man,Anglo,previously been evicted,650,,
475,Brad Becker,Man,Anglo,previously been evicted,650,,
476,Brad Becker,Man,Anglo,previously been evicted,650,,
477,Brad Becker,Man,Anglo,previously been evicted,750,,
478,Brad Becker,Man,Anglo,previously been evicted,750,,
479,Brad Becker,Man,Anglo,previously been evicted,750,,
480,Brad Becker,Man,Anglo,previously been evicted,850,,
481,Brad Becker,Man,Anglo,previously been evicted,850,,
482,Brad Becker,Man,Anglo,previously been evicted,850,,
483,Brad Becker,Man,Anglo,previously been evicted,None-control,,
484,Brad Becker,Man,Anglo,previously been evicted,None-control,,
485,Brad Becker,Man,Anglo,previously been evicted,None-control,,
486,Brad Becker,Man,Anglo,previously been evicted 6 years ago,500,,
487,Brad Becker,Man,Anglo,previously been evicted 6 years ago,500,,
488,Brad Becker,Man,Anglo,previously been evicted 6 years ago,500,,
489,Brad Becker,Man,Anglo,previously been evicted 6 years ago,600,,
490,Brad Becker,Man,Anglo,previously been evicted 6 years ago,600,,
491,Brad Becker,Man,Anglo,previously been evicted 6 years ago,600,,
492,Brad Becker,Man,Anglo,previously been evicted 6 years ago,650,,
493,Brad Becker,Man,Anglo,previously been evicted 6 years ago,650,,
494,Brad Becker,Man,Anglo,previously been evicted 6 years ago,650,,
495,Brad Becker,Man,Anglo,previously been evicted 6 years ago,750,,
496,Brad Becker,Man,Anglo,previously been evicted 6 years ago,750,,
497,Brad Becker,Man,Anglo,previously been evicted 6 years ago,750,,
498,Brad Becker,Man,Anglo,previously been evicted 6 years ago,850,,
499,Brad Becker,Man,Anglo,previously been evicted 6 years ago,850,,
500,Brad Becker,Man,Anglo,previously been evicted 6 years ago,850,,
501,Brad Becker,Man,Anglo,previously been evicted 6 years ago,None-control,,
502,Brad Becker,Man,Anglo,previously been evicted 6 years ago,None-control,,
503,Brad Becker,Man,Anglo,previously been evicted 6 years ago,None-control,,
504,Brad Becker,Man,Anglo,gone to eviction court but their case was dismissed,500,,
505,Brad Becker,Man,Anglo,gone to eviction court but their case was dismissed,500,,
506,Brad Becker,Man,Anglo,gone to eviction court but their case was dismissed,500,,
507,Brad Becker,Man,Anglo,gone to eviction court but their case was dismissed,600,,
508,Brad Becker,Man,Anglo,gone to eviction court but their case was dismissed,600,,
509,Brad Becker,Man,Anglo,gone to eviction court but their case was dismissed,600,,
510,Brad Becker,Man,Anglo,gone to eviction court but their case was dismissed,650,,
511,Brad Becker,Man,Anglo,gone to eviction court but their case was dismissed,650,,
512,Brad Becker,Man,Anglo,gone to eviction court but their case was dismissed,650,,
513,Brad Becker,Man,Anglo,gone to eviction court but their case was dismissed,750,,
514,Brad Becker,Man,Anglo,gone to eviction court but their case was dismissed,750,,
515,Brad Becker,Man,Anglo,gone to eviction court but their case was dismissed,750,,
516,Brad Becker,Man,Anglo,gone to eviction court but their case was dismissed,850,,
517,Brad Becker,Man,Anglo,gone to eviction court but their case was dismissed,850,,
518,Brad Becker,Man,Anglo,gone to eviction court but their case was dismissed,850,,
519,Brad Becker,Man,Anglo,gone to eviction court but their case was dismissed,None-control,,
520,Brad Becker,Man,Anglo,gone to eviction court but their case was dismissed,None-control,,
521,Brad Becker,Man,Anglo,gone to eviction court but their case was dismissed,None-control,,
522,Brad Becker,Man,Anglo,None-control,500,,
523,Brad Becker,Man,Anglo,None-control,500,,
524,Brad Becker,Man,Anglo,None-control,500,,
525,Brad Becker,Man,Anglo,None-control,600,,
526,Brad Becker,Man,Anglo,None-control,600,,
527,Brad Becker,Man,Anglo,None-control,600,,
528,Brad Becker,Man,Anglo,None-control,650,,
529,Brad Becker,Man,Anglo,None-control,650,,
530,Brad Becker,Man,Anglo,None-control,650,,
531,Brad Becker,Man,Anglo,None-control,750,,
532,Brad Becker,Man,Anglo,None-control,750,,
533,Brad Becker,Man,Anglo,None-control,750,,
534,Brad Becker,Man,Anglo,None-control,850,,
535,Brad Becker,Man,Anglo,None-control,850,,
536,Brad Becker,Man,Anglo,None-control,850,,
537,Brad Becker,Man,Anglo,None-control,None-control,,
538,Brad Becker,Man,Anglo,None-control,None-control,,
539,Brad Becker,Man,Anglo,None-control,None-control,,
540,Greg Andersen,Man,Anglo,no record of eviction,500,,
541,Greg Andersen,Man,Anglo,no record of eviction,500,,
542,Greg Andersen,Man,Anglo,no record of eviction,500,,
543,Greg Andersen,Man,Anglo,no record of eviction,600,,
544,Greg Andersen,Man,Anglo,no record of eviction,600,,
545,Greg Andersen,Man,Anglo,no record of eviction,600,,
546,Greg Andersen,Man,Anglo,no record of eviction,650,,
547,Greg Andersen,Man,Anglo,no record of eviction,650,,
548,Greg Andersen,Man,Anglo,no record of eviction,650,,
549,Greg Andersen,Man,Anglo,no record of eviction,750,,
550,Greg Andersen,Man,Anglo,no record of eviction,750,,
551,Greg Andersen,Man,Anglo,no record of eviction,750,,
552,Greg Andersen,Man,Anglo,no record of eviction,850,,
553,Greg Andersen,Man,Anglo,no record of eviction,850,,
554,Greg Andersen,Man,Anglo,no record of eviction,850,,
555,Greg Andersen,Man,Anglo,no record of eviction,None-control,,
556,Greg Andersen,Man,Anglo,no record of eviction,None-control,,
557,Greg Andersen,Man,Anglo,no record of eviction,None-control,,
558,Greg Andersen,Man,Anglo,previously been evicted,500,,
559,Greg Andersen,Man,Anglo,previously been evicted,500,,
560,Greg Andersen,Man,Anglo,previously been evicted,500,,
561,Greg Andersen,Man,Anglo,previously been evicted,600,,
562,Greg Andersen,Man,Anglo,previously been evicted,600,,
563,Greg Andersen,Man,Anglo,previously been evicted,600,,
564,Greg Andersen,Man,Anglo,previously been evicted,650,,
565,Greg Andersen,Man,Anglo,previously been evicted,650,,
566,Greg Andersen,Man,Anglo,previously been evicted,650,,
567,Greg Andersen,Man,Anglo,previously been evicted,750,,
568,Greg Andersen,Man,Anglo,previously been evicted,750,,
569,Greg Andersen,Man,Anglo,previously been evicted,750,,
570,Greg Andersen,Man,Anglo,previously been evicted,850,,
571,Greg Andersen,Man,Anglo,previously been evicted,850,,
572,Greg Andersen,Man,Anglo,previously been evicted,850,,
573,Greg Andersen,Man,Anglo,previously been evicted,None-control,,
574,Greg Andersen,Man,Anglo,previously been evicted,None-control,,
575,Greg Andersen,Man,Anglo,previously been evicted,None-control,,
576,Greg Andersen,Man,Anglo,previously been evicted 6 years ago,500,,
577,Greg Andersen,Man,Anglo,previously been evicted 6 years ago,500,,
578,Greg Andersen,Man,Anglo,previously been evicted 6 years ago,500,,
579,Greg Andersen,Man,Anglo,previously been evicted 6 years ago,600,,
580,Greg Andersen,Man,Anglo,previously been evicted 6 years ago,600,,
581,Greg Andersen,Man,Anglo,previously been evicted 6 years ago,600,,
582,Greg Andersen,Man,Anglo,previously been evicted 6 years ago,650,,
583,Greg Andersen,Man,Anglo,previously been evicted 6 years ago,650,,
584,Greg Andersen,Man,Anglo,previously been evicted 6 years ago,650,,
585,Greg Andersen,Man,Anglo,previously been evicted 6 years ago,750,,
586,Greg Andersen,Man,Anglo,previously been evicted 6 years ago,750,,
587,Greg Andersen,Man,Anglo,previously been evicted 6 years ago,750,,
588,Greg Andersen,Man,Anglo,previously been evicted 6 years ago,850,,
589,Greg Andersen,Man,Anglo,previously been evicted 6 years ago,850,,
590,Greg Andersen,Man,Anglo,previously been evicted 6 years ago,850,,
591,Greg Andersen,Man,Anglo,previously been evicted 6 years ago,None-control,,
592,Greg Andersen,Man,Anglo,previously been evicted 6 years ago,None-control,,
593,Greg Andersen,Man,Anglo,previously been evicted 6 years ago,None-control,,
594,Greg Andersen,Man,Anglo,gone to eviction court but their case was dismissed,500,,
595,Greg Andersen,Man,Anglo,gone to eviction court but their case was dismissed,500,,
596,Greg Andersen,Man,Anglo,gone to eviction court but their case was dismissed,500,,
597,Greg Andersen,Man,Anglo,gone to eviction court but their case was dismissed,600,,
598,Greg Andersen,Man,Anglo,gone to eviction court but their case was dismissed,600,,
599,Greg Andersen,Man,Anglo,gone to eviction court but their case was dismissed,600,,
600,Greg Andersen,Man,Anglo,gone to eviction court but their case was dismissed,650,,
601,Greg Andersen,Man,Anglo,gone to eviction court but their case was dismissed,650,,
602,Greg Andersen,Man,Anglo,gone to eviction court but their case was dismissed,650,,
603,Greg Andersen,Man,Anglo,gone to eviction court but their case was dismissed,750,,
604,Greg Andersen,Man,Anglo,gone to eviction court but their case was dismissed,750,,
605,Greg Andersen,Man,Anglo,gone to eviction court but their case was dismissed,750,,
606,Greg Andersen,Man,Anglo,gone to eviction court but their case was dismissed,850,,
607,Greg Andersen,Man,Anglo,gone to eviction court but their case was dismissed,850,,
608,Greg Andersen,Man,Anglo,gone to eviction court but their case was dismissed,850,,
609,Greg Andersen,Man,Anglo,gone to eviction court but their case was dismissed,None-control,,
610,Greg Andersen,Man,Anglo,gone to eviction court but their case was dismissed,None-control,,
611,Greg Andersen,Man,Anglo,gone to eviction court but their case was dismissed,None-control,,
612,Greg Andersen,Man,Anglo,None-control,500,,
613,Greg Andersen,Man,Anglo,None-control,500,,
614,Greg Andersen,Man,Anglo,None-control,500,,
615,Greg Andersen,Man,Anglo,None-control,600,,
616,Greg Andersen,Man,Anglo,None-control,600,,
617,Greg Andersen,Man,Anglo,None-control,600,,
618,Greg Andersen,Man,Anglo,None-control,650,,
619,Greg Andersen,Man,Anglo,None-control,650,,
620,Greg Andersen,Man,Anglo,None-control,650,,
621,Greg Andersen,Man,Anglo,None-control,750,,
622,Greg Andersen,Man,Anglo,None-control,750,,
623,Greg Andersen,Man,Anglo,None-control,750,,
624,Greg Andersen,Man,Anglo,None-control,850,,
625,Greg Andersen,Man,Anglo,None-control,850,,
626,Greg Andersen,Man,Anglo,None-control,850,,
627,Greg Andersen,Man,Anglo,None-control,None-control,,
628,Greg Andersen,Man,Anglo,None-control,None-control,,
629,Greg Andersen,Man,Anglo,None-control,None-control,,
630,Greg Becker,Man,Anglo,no record of eviction,500,,
631,Greg Becker,Man,Anglo,no record of eviction,500,,
632,Greg Becker,Man,Anglo,no record of eviction,500,,
633,Greg Becker,Man,Anglo,no record of eviction,600,,
634,Greg Becker,Man,Anglo,no record of eviction,600,,
635,Greg Becker,Man,Anglo,no record of eviction,600,,
636,Greg Becker,Man,Anglo,no record of eviction,650,,
637,Greg Becker,Man,Anglo,no record of eviction,650,,
638,Greg Becker,Man,Anglo,no record of eviction,650,,
639,Greg Becker,Man,Anglo,no record of eviction,750,,
640,Greg Becker,Man,Anglo,no record of eviction,750,,
641,Greg Becker,Man,Anglo,no record of eviction,750,,
642,Greg Becker,Man,Anglo,no record of eviction,850,,
643,Greg Becker,Man,Anglo,no record of eviction,850,,
644,Greg Becker,Man,Anglo,no record of eviction,850,,
645,Greg Becker,Man,Anglo,no record of eviction,None-control,,
646,Greg Becker,Man,Anglo,no record of eviction,None-control,,
647,Greg Becker,Man,Anglo,no record of eviction,None-control,,
648,Greg Becker,Man,Anglo,previously been evicted,500,,
649,Greg Becker,Man,Anglo,previously been evicted,500,,
650,Greg Becker,Man,Anglo,previously been evicted,500,,
651,Greg Becker,Man,Anglo,previously been evicted,600,,
652,Greg Becker,Man,Anglo,previously been evicted,600,,
653,Greg Becker,Man,Anglo,previously been evicted,600,,
654,Greg Becker,Man,Anglo,previously been evicted,650,,
655,Greg Becker,Man,Anglo,previously been evicted,650,,
656,Greg Becker,Man,Anglo,previously been evicted,650,,
657,Greg Becker,Man,Anglo,previously been evicted,750,,
658,Greg Becker,Man,Anglo,previously been evicted,750,,
659,Greg Becker,Man,Anglo,previously been evicted,750,,
660,Greg Becker,Man,Anglo,previously been evicted,850,,
661,Greg Becker,Man,Anglo,previously been evicted,850,,
662,Greg Becker,Man,Anglo,previously been evicted,850,,
663,Greg Becker,Man,Anglo,previously been evicted,None-control,,
664,Greg Becker,Man,Anglo,previously been evicted,None-control,,
665,Greg Becker,Man,Anglo,previously been evicted,None-control,,
666,Greg Becker,Man,Anglo,previously been evicted 6 years ago,500,,
667,Greg Becker,Man,Anglo,previously been evicted 6 years ago,500,,
668,Greg Becker,Man,Anglo,previously been evicted 6 years ago,500,,
669,Greg Becker,Man,Anglo,previously been evicted 6 years ago,600,,
670,Greg Becker,Man,Anglo,previously been evicted 6 years ago,600,,
671,Greg Becker,Man,Anglo,previously been evicted 6 years ago,600,,
672,Greg Becker,Man,Anglo,previously been evicted 6 years ago,650,,
673,Greg Becker,Man,Anglo,previously been evicted 6 years ago,650,,
674,Greg Becker,Man,Anglo,previously been evicted 6 years ago,650,,
675,Greg Becker,Man,Anglo,previously been evicted 6 years ago,750,,
676,Greg Becker,Man,Anglo,previously been evicted 6 years ago,750,,
677,Greg Becker,Man,Anglo,previously been evicted 6 years ago,750,,
678,Greg Becker,Man,Anglo,previously been evicted 6 years ago,850,,
679,Greg Becker,Man,Anglo,previously been evicted 6 years ago,850,,
680,Greg Becker,Man,Anglo,previously been evicted 6 years ago,850,,
681,Greg Becker,Man,Anglo,previously been evicted 6 years ago,None-control,,
682,Greg Becker,Man,Anglo,previously been evicted 6 years ago,None-control,,
683,Greg Becker,Man,Anglo,previously been evicted 6 years ago,None-control,,
684,Greg Becker,Man,Anglo,gone to eviction court but their case was dismissed,500,,
685,Greg Becker,Man,Anglo,gone to eviction court but their case was dismissed,500,,
686,Greg Becker,Man,Anglo,gone to eviction court but their case was dismissed,500,,
687,Greg Becker,Man,Anglo,gone to eviction court but their case was dismissed,600,,
688,Greg Becker,Man,Anglo,gone to eviction court but their case was dismissed,600,,
689,Greg Becker,Man,Anglo,gone to eviction court but their case was dismissed,600,,
690,Greg Becker,Man,Anglo,gone to eviction court but their case was dismissed,650,,
691,Greg Becker,Man,Anglo,gone to eviction court but their case was dismissed,650,,
692,Greg Becker,Man,Anglo,gone to eviction court but their case was dismissed,650,,
693,Greg Becker,Man,Anglo,gone to eviction court but their case was dismissed,750,,
694,Greg Becker,Man,Anglo,gone to eviction court but their case was dismissed,750,,
