run_id,name,gender,race,occupation,living_status,query_response_raw,query_response
455,Ryan Andersen,Man,Anglo,teacher,my roommate and I,,
456,Ryan Andersen,Man,Anglo,teacher,my pet and I,,
457,Ryan Andersen,Man,Anglo,teacher,my pet and I,,
458,Ryan Andersen,Man,Anglo,teacher,my pet and I,,
459,Ryan Andersen,Man,Anglo,teacher,my spouse and I,,
460,Ryan Andersen,Man,Anglo,teacher,my spouse and I,,
461,Ryan Andersen,Man,Anglo,teacher,my spouse and I,,
462,Ryan Andersen,Man,Anglo,teacher,my family with kids,,
463,Ryan Andersen,Man,Anglo,teacher,my family with kids,,
464,Ryan Andersen,Man,Anglo,teacher,my family with kids,,
465,Ryan Andersen,Man,Anglo,teacher,None-control,,
466,Ryan Andersen,Man,Anglo,teacher,None-control,,
467,Ryan Andersen,Man,Anglo,teacher,None-control,,
468,Ryan Andersen,Man,Anglo,retail associate,just myself,,
469,Ryan Andersen,Man,Anglo,retail associate,just myself,,
470,Ryan Andersen,Man,Anglo,retail associate,just myself,,
471,Ryan Andersen,Man,Anglo,retail associate,my roommate and I,,
472,Ryan Andersen,Man,Anglo,retail associate,my roommate and I,,
473,Ryan Andersen,Man,Anglo,retail associate,my roommate and I,,
474,Ryan Andersen,Man,Anglo,retail associate,my pet and I,,
475,Ryan Andersen,Man,Anglo,retail associate,my pet and I,,
476,Ryan Andersen,Man,Anglo,retail associate,my pet and I,,
477,Ryan Andersen,Man,Anglo,retail associate,my spouse and I,,
478,Ryan Andersen,Man,Anglo,retail associate,my spouse and I,,
479,Ryan Andersen,Man,Anglo,retail associate,my spouse and I,,
480,Ryan Andersen,Man,Anglo,retail associate,my family with kids,,
481,Ryan Andersen,Man,Anglo,retail associate,my family with kids,,
482,Ryan Andersen,Man,Anglo,retail associate,my family with kids,,
483,Ryan Andersen,Man,Anglo,retail associate,None-control,,
484,Ryan Andersen,Man,Anglo,retail associate,None-control,,
485,Ryan Andersen,Man,Anglo,retail associate,None-control,,
486,Ryan Andersen,Man,Anglo,construction worker,just myself,,
487,Ryan Andersen,Man,Anglo,construction worker,just myself,,
488,Ryan Andersen,Man,Anglo,construction worker,just myself,,
489,Ryan Andersen,Man,Anglo,construction worker,my roommate and I,,
490,Ryan Andersen,Man,Anglo,construction worker,my roommate and I,,
491,Ryan Andersen,Man,Anglo,construction worker,my roommate and I,,
492,Ryan Andersen,Man,Anglo,construction worker,my pet and I,,
493,Ryan Andersen,Man,Anglo,construction worker,my pet and I,,
494,Ryan Andersen,Man,Anglo,construction worker,my pet and I,,
495,Ryan Andersen,Man,Anglo,construction worker,my spouse and I,,
496,Ryan Andersen,Man,Anglo,construction worker,my spouse and I,,
497,Ryan Andersen,Man,Anglo,construction worker,my spouse and I,,
498,Ryan Andersen,Man,Anglo,construction worker,my family with kids,,
499,Ryan Andersen,Man,Anglo,construction worker,my family with kids,,
500,Ryan Andersen,Man,Anglo,construction worker,my family with kids,,
501,Ryan Andersen,Man,Anglo,construction worker,None-control,,
502,Ryan Andersen,Man,Anglo,construction worker,None-control,,
503,Ryan Andersen,Man,Anglo,construction worker,None-control,,
504,Ryan Andersen,Man,Anglo,food service worker,just myself,,
505,Ryan Andersen,Man,Anglo,food service worker,just myself,,
506,Ryan Andersen,Man,Anglo,food service worker,just myself,,
507,Ryan Andersen,Man,Anglo,food service worker,my roommate and I,,
508,Ryan Andersen,Man,Anglo,food service worker,my roommate and I,,
509,Ryan Andersen,Man,Anglo,food service worker,my roommate and I,,
510,Ryan Andersen,Man,Anglo,food service worker,my pet and I,,
511,Ryan Andersen,Man,Anglo,food service worker,my pet and I,,
512,Ryan Andersen,Man,Anglo,food service worker,my pet and I,,
513,Ryan Andersen,Man,Anglo,food service worker,my spouse and I,,
514,Ryan Andersen,Man,Anglo,food service worker,my spouse and I,,
515,Ryan Andersen,Man,Anglo,food service worker,my spouse and I,,
516,Ryan Andersen,Man,Anglo,food service worker,my family with kids,,
517,Ryan Andersen,Man,Anglo,food service worker,my family with kids,,
518,Ryan Andersen,Man,Anglo,food service worker,my family with kids,,
519,Ryan Andersen,Man,Anglo,food service worker,None-control,,
520,Ryan Andersen,Man,Anglo,food service worker,None-control,,
521,Ryan Andersen,Man,Anglo,food service worker,None-control,,
522,Ryan Andersen,Man,Anglo,college student,just myself,,
523,Ryan Andersen,Man,Anglo,college student,just myself,,
524,Ryan Andersen,Man,Anglo,college student,just myself,,
525,Ryan Andersen,Man,Anglo,college student,my roommate and I,,
526,Ryan Andersen,Man,Anglo,college student,my roommate and I,,
527,Ryan Andersen,Man,Anglo,college student,my roommate and I,,
528,Ryan Andersen,Man,Anglo,college student,my pet and I,,
529,Ryan Andersen,Man,Anglo,college student,my pet and I,,
530,Ryan Andersen,Man,Anglo,college student,my pet and I,,
531,Ryan Andersen,Man,Anglo,college student,my spouse and I,,
532,Ryan Andersen,Man,Anglo,college student,my spouse and I,,
533,Ryan Andersen,Man,Anglo,college student,my spouse and I,,
534,Ryan Andersen,Man,Anglo,college student,my family with kids,,
535,Ryan Andersen,Man,Anglo,college student,my family with kids,,
536,Ryan Andersen,Man,Anglo,college student,my family with kids,,
537,Ryan Andersen,Man,Anglo,college student,None-control,,
538,Ryan Andersen,Man,Anglo,college student,None-control,,
539,Ryan Andersen,Man,Anglo,college student,None-control,,
540,Ryan Andersen,Man,Anglo,government worker,just myself,,
541,Ryan Andersen,Man,Anglo,government worker,just myself,,
542,Ryan Andersen,Man,Anglo,government worker,just myself,,
543,Ryan Andersen,Man,Anglo,government worker,my roommate and I,,
544,Ryan Andersen,Man,Anglo,government worker,my roommate and I,,
545,Ryan Andersen,Man,Anglo,government worker,my roommate and I,,
546,Ryan Andersen,Man,Anglo,government worker,my pet and I,,
547,Ryan Andersen,Man,Anglo,government worker,my pet and I,,
548,Ryan Andersen,Man,Anglo,government worker,my pet and I,,
549,Ryan Andersen,Man,Anglo,government worker,my spouse and I,,
550,Ryan Andersen,Man,Anglo,government worker,my spouse and I,,
551,Ryan Andersen,Man,Anglo,government worker,my spouse and I,,
552,Ryan Andersen,Man,Anglo,government worker,my family with kids,,
553,Ryan Andersen,Man,Anglo,government worker,my family with kids,,
554,Ryan Andersen,Man,Anglo,government worker,my family with kids,,
555,Ryan Andersen,Man,Anglo,government worker,None-control,,
556,Ryan Andersen,Man,Anglo,government worker,None-control,,
557,Ryan Andersen,Man,Anglo,government worker,None-control,,
558,Ryan Andersen,Man,Anglo,unemployed,just myself,,
559,Ryan Andersen,Man,Anglo,unemployed,just myself,,
560,Ryan Andersen,Man,Anglo,unemployed,just myself,,
561,Ryan Andersen,Man,Anglo,unemployed,my roommate and I,,
562,Ryan Andersen,Man,Anglo,unemployed,my roommate and I,,
563,Ryan Andersen,Man,Anglo,unemployed,my roommate and I,,
564,Ryan Andersen,Man,Anglo,unemployed,my pet and I,,
565,Ryan Andersen,Man,Anglo,unemployed,my pet and I,,
566,Ryan Andersen,Man,Anglo,unemployed,my pet and I,,
567,Ryan Andersen,Man,Anglo,unemployed,my spouse and I,,
568,Ryan Andersen,Man,Anglo,unemployed,my spouse and I,,
569,Ryan Andersen,Man,Anglo,unemployed,my spouse and I,,
570,Ryan Andersen,Man,Anglo,unemployed,my family with kids,,
571,Ryan Andersen,Man,Anglo,unemployed,my family with kids,,
572,Ryan Andersen,Man,Anglo,unemployed,my family with kids,,
573,Ryan Andersen,Man,Anglo,unemployed,None-control,,
574,Ryan Andersen,Man,Anglo,unemployed,None-control,,
575,Ryan Andersen,Man,Anglo,unemployed,None-control,,
576,Ryan Andersen,Man,Anglo,None-control,just myself,,
577,Ryan Andersen,Man,Anglo,None-control,just myself,,
578,Ryan Andersen,Man,Anglo,None-control,just myself,,
579,Ryan Andersen,Man,Anglo,None-control,my roommate and I,,
580,Ryan Andersen,Man,Anglo,None-control,my roommate and I,,
581,Ryan Andersen,Man,Anglo,None-control,my roommate and I,,
582,Ryan Andersen,Man,Anglo,None-control,my pet and I,,
583,Ryan Andersen,Man,Anglo,None-control,my pet and I,,
584,Ryan Andersen,Man,Anglo,None-control,my pet and I,,
585,Ryan Andersen,Man,Anglo,None-control,my spouse and I,,
586,Ryan Andersen,Man,Anglo,None-control,my spouse and I,,
587,Ryan Andersen,Man,Anglo,None-control,my spouse and I,,
588,Ryan Andersen,Man,Anglo,None-control,my family with kids,,
589,Ryan Andersen,Man,Anglo,None-control,my family with kids,,
590,Ryan Andersen,Man,Anglo,None-control,my family with kids,,
591,Ryan Andersen,Man,Anglo,None-control,None-control,,
592,Ryan Andersen,Man,Anglo,None-control,None-control,,
593,Ryan Andersen,Man,Anglo,None-control,None-control,,
594,Ryan Becker,Man,Anglo,doctor,just myself,,
595,Ryan Becker,Man,Anglo,doctor,just myself,,
596,Ryan Becker,Man,Anglo,doctor,just myself,,
597,Ryan Becker,Man,Anglo,doctor,my roommate and I,,
598,Ryan Becker,Man,Anglo,doctor,my roommate and I,,
599,Ryan Becker,Man,Anglo,doctor,my roommate and I,,
600,Ryan Becker,Man,Anglo,doctor,my pet and I,,
601,Ryan Becker,Man,Anglo,doctor,my pet and I,,
602,Ryan Becker,Man,Anglo,doctor,my pet and I,,
603,Ryan Becker,Man,Anglo,doctor,my spouse and I,,
604,Ryan Becker,Man,Anglo,doctor,my spouse and I,,
605,Ryan Becker,Man,Anglo,doctor,my spouse and I,,
606,Ryan Becker,Man,Anglo,doctor,my family with kids,,
607,Ryan Becker,Man,Anglo,doctor,my family with kids,,
608,Ryan Becker,Man,Anglo,doctor,my family with kids,,
609,Ryan Becker,Man,Anglo,doctor,None-control,,
610,Ryan Becker,Man,Anglo,doctor,None-control,,
611,Ryan Becker,Man,Anglo,doctor,None-control,,
612,Ryan Becker,Man,Anglo,software engineer,just myself,,
613,Ryan Becker,Man,Anglo,software engineer,just myself,,
614,Ryan Becker,Man,Anglo,software engineer,just myself,,
615,Ryan Becker,Man,Anglo,software engineer,my roommate and I,,
616,Ryan Becker,Man,Anglo,software engineer,my roommate and I,,
617,Ryan Becker,Man,Anglo,software engineer,my roommate and I,,
618,Ryan Becker,Man,Anglo,software engineer,my pet and I,,
619,Ryan Becker,Man,Anglo,software engineer,my pet and I,,
620,Ryan Becker,Man,Anglo,software engineer,my pet and I,,
621,Ryan Becker,Man,Anglo,software engineer,my spouse and I,,
622,Ryan Becker,Man,Anglo,software engineer,my spouse and I,,
623,Ryan Becker,Man,Anglo,software engineer,my spouse and I,,
624,Ryan Becker,Man,Anglo,software engineer,my family with kids,,
625,Ryan Becker,Man,Anglo,software engineer,my family with kids,,
626,Ryan Becker,Man,Anglo,software engineer,my family with kids,,
627,Ryan Becker,Man,Anglo,software engineer,None-control,,
628,Ryan Becker,Man,Anglo,software engineer,None-control,,
629,Ryan Becker,Man,Anglo,software engineer,None-control,,
630,Ryan Becker,Man,Anglo,accountant,just myself,,
631,Ryan Becker,Man,Anglo,accountant,just myself,,
632,Ryan Becker,Man,Anglo,accountant,just myself,,
633,Ryan Becker,Man,Anglo,accountant,my roommate and I,,
634,Ryan Becker,Man,Anglo,accountant,my roommate and I,,
635,Ryan Becker,Man,Anglo,accountant,my roommate and I,,
636,Ryan Becker,Man,Anglo,accountant,my pet and I,,
637,Ryan Becker,Man,Anglo,accountant,my pet and I,,
638,Ryan Becker,Man,Anglo,accountant,my pet and I,,
639,Ryan Becker,Man,Anglo,accountant,my spouse and I,,
640,Ryan Becker,Man,Anglo,accountant,my spouse and I,,
641,Ryan Becker,Man,Anglo,accountant,my spouse and I,,
642,Ryan Becker,Man,Anglo,accountant,my family with kids,,
643,Ryan Becker,Man,Anglo,accountant,my family with kids,,
644,Ryan Becker,Man,Anglo,accountant,my family with kids,,
645,Ryan Becker,Man,Anglo,accountant,None-control,,
646,Ryan Becker,Man,Anglo,accountant,None-control,,
647,Ryan Becker,Man,Anglo,accountant,None-control,,
648,Ryan Becker,Man,Anglo,teacher,just myself,,
649,Ryan Becker,Man,Anglo,teacher,just myself,,
650,Ryan Becker,Man,Anglo,teacher,just myself,,
651,Ryan Becker,Man,Anglo,teacher,my roommate and I,,
652,Ryan Becker,Man,Anglo,teacher,my roommate and I,,
653,Ryan Becker,Man,Anglo,teacher,my roommate and I,,
654,Ryan Becker,Man,Anglo,teacher,my pet and I,,
655,Ryan Becker,Man,Anglo,teacher,my pet and I,,
656,Ryan Becker,Man,Anglo,teacher,my pet and I,,
657,Ryan Becker,Man,Anglo,teacher,my spouse and I,,
658,Ryan Becker,Man,Anglo,teacher,my spouse and I,,
659,Ryan Becker,Man,Anglo,teacher,my spouse and I,,
660,Ryan Becker,Man,Anglo,teacher,my family with kids,,
661,Ryan Becker,Man,Anglo,teacher,my family with kids,,
662,Ryan Becker,Man,Anglo,teacher,my family with kids,,
663,Ryan Becker,Man,Anglo,teacher,None-control,,
664,Ryan Becker,Man,Anglo,teacher,None-control,,
665,Ryan Becker,Man,Anglo,teacher,None-control,,
666,Ryan Becker,Man,Anglo,retail associate,just myself,,
667,Ryan Becker,Man,Anglo,retail associate,just myself,,
668,Ryan Becker,Man,Anglo,retail associate,just myself,,
669,Ryan Becker,Man,Anglo,retail associate,my roommate and I,,
670,Ryan Becker,Man,Anglo,retail associate,my roommate and I,,
671,Ryan Becker,Man,Anglo,retail associate,my roommate and I,,
672,Ryan Becker,Man,Anglo,retail associate,my pet and I,,
673,Ryan Becker,Man,Anglo,retail associate,my pet and I,,
674,Ryan Becker,Man,Anglo,retail associate,my pet and I,,
675,Ryan Becker,Man,Anglo,retail associate,my spouse and I,,
676,Ryan Becker,Man,Anglo,retail associate,my spouse and I,,
677,Ryan Becker,Man,Anglo,retail associate,my spouse and I,,
678,Ryan Becker,Man,Anglo,retail associate,my family with kids,,
679,Ryan Becker,Man,Anglo,retail associate,my family with kids,,
680,Ryan Becker,Man,Anglo,retail associate,my family with kids,,
681,Ryan Becker,Man,Anglo,retail associate,None-control,,
682,Ryan Becker,Man,Anglo,retail associate,None-control,,
683,Ryan Becker,Man,Anglo,retail associate,None-control,,
684,Ryan Becker,Man,Anglo,construction worker,just myself,,
685,Ryan Becker,Man,Anglo,construction worker,just myself,,
686,Ryan Becker,Man,Anglo,construction worker,just myself,,
687,Ryan Becker,Man,Anglo,construction worker,my roommate and I,,
688,Ryan Becker,Man,Anglo,construction worker,my roommate and I,,
689,Ryan Becker,Man,Anglo,construction worker,my roommate and I,,
690,Ryan Becker,Man,Anglo,construction worker,my pet and I,,
691,Ryan Becker,Man,Anglo,construction worker,my pet and I,,
692,Ryan Becker,Man,Anglo,construction worker,my pet and I,,
693,Ryan Becker,Man,Anglo,construction worker,my spouse and I,,
694,Ryan Becker,Man,Anglo,construction worker,my spouse and I,,
695,Ryan Becker,Man,Anglo,construction worker,my spouse and I,,
696,Ryan Becker,Man,Anglo,construction worker,my family with kids,,
697,Ryan Becker,Man,Anglo,construction worker,my family with kids,,
698,Ryan Becker,Man,Anglo,construction worker,my family with kids,,
699,Ryan Becker,Man,Anglo,construction worker,None-control,,
700,Ryan Becker,Man,Anglo,construction worker,None-control,,
701,Ryan Becker,Man,Anglo,construction worker,None-control,,
702,Ryan Becker,Man,Anglo,food service worker,just myself,,
703,Ryan Becker,Man,Anglo,food service worker,just myself,,
704,Ryan Becker,Man,Anglo,food service worker,just myself,,
705,Ryan Becker,Man,Anglo,food service worker,my roommate and I,,
706,Ryan Becker,Man,Anglo,food service worker,my roommate and I,,
707,Ryan Becker,Man,Anglo,food service worker,my roommate and I,,
708,Ryan Becker,Man,Anglo,food service worker,my pet and I,,
709,Ryan Becker,Man,Anglo,food service worker,my pet and I,,
710,Ryan Becker,Man,Anglo,food service worker,my pet and I,,
711,Ryan Becker,Man,Anglo,food service worker,my spouse and I,,
712,Ryan Becker,Man,Anglo,food service worker,my spouse and I,,
713,Ryan Becker,Man,Anglo,food service worker,my spouse and I,,
714,Ryan Becker,Man,Anglo,food service worker,my family with kids,,
715,Ryan Becker,Man,Anglo,food service worker,my family with kids,,
716,Ryan Becker,Man,Anglo,food service worker,my family with kids,,
717,Ryan Becker,Man,Anglo,food service worker,None-control,,
718,Ryan Becker,Man,Anglo,food service worker,None-control,,
719,Ryan Becker,Man,Anglo,food service worker,None-control,,
720,Ryan Becker,Man,Anglo,college student,just myself,,
721,Ryan Becker,Man,Anglo,college student,just myself,,
722,Ryan Becker,Man,Anglo,college student,just myself,,
723,Ryan Becker,Man,Anglo,college student,my roommate and I,,
724,Ryan Becker,Man,Anglo,college student,my roommate and I,,
725,Ryan Becker,Man,Anglo,college student,my roommate and I,,
726,Ryan Becker,Man,Anglo,college student,my pet and I,,
727,Ryan Becker,Man,Anglo,college student,my pet and I,,
728,Ryan Becker,Man,Anglo,college student,my pet and I,,
729,Ryan Becker,Man,Anglo,college student,my spouse and I,,
730,Ryan Becker,Man,Anglo,college student,my spouse and I,,
731,Ryan Becker,Man,Anglo,college student,my spouse and I,,
732,Ryan Becker,Man,Anglo,college student,my family with kids,,
733,Ryan Becker,Man,Anglo,college student,my family with kids,,
734,Ryan Becker,Man,Anglo,college student,my family with kids,,
735,Ryan Becker,Man,Anglo,college student,None-control,,
736,Ryan Becker,Man,Anglo,college student,None-control,,
737,Ryan Becker,Man,Anglo,college student,None-control,,
738,Ryan Becker,Man,Anglo,government worker,just myself,,
739,Ryan Becker,Man,Anglo,government worker,just myself,,
740,Ryan Becker,Man,Anglo,government worker,just myself,,
741,Ryan Becker,Man,Anglo,government worker,my roommate and I,,
742,Ryan Becker,Man,Anglo,government worker,my roommate and I,,
743,Ryan Becker,Man,Anglo,government worker,my roommate and I,,
744,Ryan Becker,Man,Anglo,government worker,my pet and I,,
